experiment_id,timestamp,repository,model,experiment_source,training_success,duration_seconds,hyperparam_epochs,hyperparam_learning_rate,hyperparam_batch_size,hyperparam_dropout,hyperparam_weight_decay,hyperparam_seed,hyperparam_alpha,hyperparam_kfold,hyperparam_max_iter,perf_test_accuracy,perf_best_val_accuracy,perf_accuracy,perf_test_loss,perf_map,perf_rank1,perf_rank5,perf_precision,perf_recall,energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,retries
Person_reID_baseline_pytorch_pcb_005,2025-12-04T04:00:08.109924,Person_reID_baseline_pytorch,pcb,,True,4020.4280791282654,,0.026580808778716908,,,,,,,,,,,,0.77942,0.925178,0.976247,,,134915.39,10441.28,145356.67,906315.1200000014,231.79414833759625,319.07,9.98,96.51892583120204,100.0,78.15191815856778,84.0,0
Person_reID_baseline_pytorch_pcb_006,2025-12-04T05:12:21.267051,Person_reID_baseline_pytorch,pcb,,True,4269.7581214904785,,,,,,153,,,,,,,,0.772052,0.922803,0.972684,,,142148.51,10990.47,153138.98,1007279.689999999,242.54266554298073,316.57,14.34,96.87960510474356,100.0,80.31639778473392,84.0,0
examples_mnist_ff_007,2025-12-04T05:13:34.639081,examples,mnist_ff,,True,10.337536096572876,,,26,,,,,,,,,,,,,,,,271.86,21.83,293.69,681.68,85.21,90.39,76.14,7.0,23.0,64.625,65.0,0
examples_mnist_ff_008,2025-12-04T05:14:55.463343,examples,mnist_ff,,True,17.79014229774475,,0.005596252254920091,,,,,,,,,,,,,,,,,496.28,38.96,535.24,2689.9,179.32666666666668,319.04,75.36,41.06666666666667,100.0,68.13333333333334,76.0,0
examples_mnist_ff_009,2025-12-04T05:16:16.194965,examples,mnist_ff,,True,17.697612524032593,,,,,,5269,,,,,,,,,,,,,492.54,38.96,531.5,2688.6800000000003,179.24533333333335,318.6,74.92,40.06666666666667,100.0,66.6,75.0,0
examples_mnist_010_parallel,2025-12-04T05:21:15.114264,examples,mnist,,True,205.87734818458557,,,31,,,,,,,99.0,,,0.0295,,,,,,7647.68,512.99,8160.67,38398.85999999999,191.99429999999995,197.39,169.81,68.52,75.0,74.69,76.0,0
examples_mnist_011_parallel,2025-12-04T05:24:04.712315,examples,mnist,,True,76.55855250358582,5,,,,,,,,,99.0,,,0.0336,,,,,,2807.86,188.05,2995.91,14347.510000000006,193.88527027027035,199.78,174.68,67.0,74.0,74.5945945945946,76.0,0
examples_mnist_012_parallel,2025-12-04T05:29:02.403248,examples,mnist,,True,204.63559556007385,,0.008303684717329719,,,,,,,,96.0,,,0.1348,,,,,,7603.99,507.21,8111.2,38798.65,194.96809045226132,200.66,175.98,68.54773869346734,75.0,75.28643216080403,77.0,0
examples_mnist_013_parallel,2025-12-04T05:33:58.725296,examples,mnist,,True,203.2794623374939,,,,,,437,,,,99.0,,,0.0286,,,,,,7558.36,494.22,8052.58,38511.490000000005,194.50247474747476,199.82,175.72,68.66666666666667,75.0,75.45454545454545,77.0,0
examples_mnist_rnn_014_parallel,2025-12-04T05:40:31.760290,examples,mnist_rnn,,True,299.9922308921814,,,41,,,,,,,95.0,,,0.1699,,,,,,12712.46,761.23,13473.69,50190.03,172.47432989690722,181.82,151.57,43.54639175257732,51.0,73.6426116838488,75.0,0
examples_mnist_rnn_015_parallel,2025-12-04T05:46:25.135611,examples,mnist_rnn,,True,260.331889629364,11,,,,,,,,,95.0,,,0.1576,,,,,,11258.24,665.96,11924.2,42487.38000000002,168.60071428571436,180.21,142.23,42.08730158730159,51.0,73.26190476190476,74.0,0
examples_mnist_rnn_016_parallel,2025-12-04T05:53:29.696177,examples,mnist_rnn,,True,331.5174741744995,,0.014367616725826666,,,,,,,,70.0,,,1.0182,,,,,,14363.67,859.89,15223.56,54538.63999999999,169.37465838509314,180.46,143.16,42.298136645962735,51.0,73.24844720496894,74.0,0
examples_mnist_rnn_017_parallel,2025-12-04T06:00:35.136923,examples,mnist_rnn,,True,332.39707922935486,,,,,,2716,,,,96.0,,,0.1385,,,,,,14409.33,846.7,15256.03,54907.789999999986,170.52108695652169,180.76,152.88,42.80124223602485,51.0,73.51242236024845,74.0,0
examples_siamese_018_parallel,2025-12-04T06:04:47.127821,examples,siamese,,True,158.94797205924988,,,97,,,,,,,100.0,,,0.0,,,,,,6012.01,405.14,6417.15,32308.059999999983,209.7925974025973,220.69,89.75,72.33116883116882,80.0,75.93506493506493,78.0,0
examples_siamese_019_parallel,2025-12-04T06:13:18.702392,examples,siamese,,True,418.5307538509369,13,,,,,,,,,100.0,,,0.0,,,,,,15560.08,1051.18,16611.26,79148.25000000001,194.46744471744475,202.13,89.77,68.02702702702703,75.0,75.91400491400492,77.0,0
examples_siamese_020_parallel,2025-12-04T06:22:22.150240,examples,siamese,,True,450.4026017189026,,0.011608618100184556,,,,,,,,99.0,,,0.0,,,,,,16785.42,1135.63,17921.05,85568.06000000008,194.9158542141232,202.81,89.26,67.96355353075171,74.0,76.20045558086561,77.0,0
examples_siamese_021_parallel,2025-12-04T06:31:25.056201,examples,siamese,,True,449.8616497516632,,,,,,6913,,,,100.0,,,0.0,,,,,,16743.45,1131.14,17874.59,85677.04999999994,195.6097031963469,203.15,88.8,67.72146118721462,75.0,76.22602739726027,77.0,0
examples_mnist_ff_022_parallel,2025-12-04T06:33:07.776499,examples,mnist_ff,,True,9.682039022445679,,,28,,,,,,,,,,,,,,,,304.29,21.67,325.96,1010.1899999999999,112.24333333333333,140.83,88.68,19.666666666666668,48.0,66.0,67.0,0
examples_mnist_ff_023_parallel,2025-12-04T06:34:52.521633,examples,mnist_ff,,True,11.706913232803345,15,,,,,,,,,,,,,,,,,,377.34,26.57,403.91,1105.93,100.53909090909092,124.46,88.17,13.363636363636363,31.0,64.0,65.0,0
examples_mnist_ff_024_parallel,2025-12-04T06:36:44.290251,examples,mnist_ff,,True,18.730324745178223,,0.006098519231216689,,,,,,,,,,,,,,,,,633.19,43.01,676.2,3330.9999999999995,185.05555555555554,319.21,87.56,46.05555555555556,100.0,67.38888888888889,75.0,0
examples_mnist_ff_025_parallel,2025-12-04T06:38:36.208752,examples,mnist_ff,,True,18.880348920822144,,,,,,2571,,,,,,,,,,,,,638.22,43.4,681.62,3293.6000000000004,182.9777777777778,319.12,86.84,46.5,100.0,66.38888888888889,74.0,0
examples_mnist_ff_001_parallel,2025-12-04T15:50:33.267576,examples,mnist_ff,,True,9.840600967407227,,,70,,,,,,,,,,,,,,,,311.83,22.42,334.25,917.29,101.9211111111111,129.02,80.57,22.0,46.0,49.22222222222222,51.0,0
examples_mnist_ff_002_parallel,2025-12-04T15:52:17.868626,examples,mnist_ff,,True,11.56293773651123,13,,,,,,,,,,,,,,,,,,367.41,26.45,393.86,1022.4599999999999,92.95090909090908,111.23,81.59,12.636363636363637,31.0,50.54545454545455,52.0,0
examples_mnist_ff_003_parallel,2025-12-04T15:54:09.586745,examples,mnist_ff,,True,18.6798038482666,,0.009223588324042754,,,,,,,,,,,,,,,,,626.88,41.89,668.77,3219.09,178.83833333333334,319.06,82.89,45.888888888888886,100.0,56.94444444444444,65.0,0
examples_mnist_ff_004_parallel,2025-12-04T15:56:01.207941,examples,mnist_ff,,True,18.58280611038208,,,,,,1516,,,,,,,,,,,,,631.01,42.77,673.78,3237.55,179.8638888888889,318.72,84.46,46.77777777777778,100.0,58.888888888888886,67.0,0
bug-localization-by-dnn-and-rvsm_default_005_parallel,2025-12-04T15:59:45.622365,bug-localization-by-dnn-and-rvsm,default,,True,131.37542629241943,,,,,,,,2,,,,,,,,,,,7859.32,327.68,8187.0,10324.470000000001,87.49550847457628,92.07,82.73,7.338983050847458,14.0,56.52542372881356,58.0,0
bug-localization-by-dnn-and-rvsm_default_006_parallel,2025-12-04T16:17:18.635247,bug-localization-by-dnn-and-rvsm,default,,True,959.9708709716797,,,,,,,,,1864,,,,,,,,,,63325.21,2405.53,65730.74,67458.08999999998,86.81864864864862,94.24,73.86,3.6692406692406694,14.0,60.83912483912484,63.0,0
bug-localization-by-dnn-and-rvsm_default_007_parallel,2025-12-04T16:35:07.935539,bug-localization-by-dnn-and-rvsm,default,,True,976.225355386734,,,,,,,1.4622212778224795e-05,,,,,,,,,,,,64389.0,2443.04,66832.04,69239.82999999999,87.53455120101137,93.76,74.92,3.7610619469026547,14.0,62.13274336283186,63.0,0
bug-localization-by-dnn-and-rvsm_default_008_parallel,2025-12-04T16:53:11.826998,bug-localization-by-dnn-and-rvsm,default,,True,990.8498487472534,,,,,,4779,,,,,,,,,,,,,65501.13,2499.42,68000.55,70413.83999999998,87.79780548628426,94.4,73.92,3.6670822942643393,13.0,62.39650872817955,63.0,0
pytorch_resnet_cifar10_resnet20_009_parallel,2025-12-04T17:21:53.239310,pytorch_resnet_cifar10,resnet20,,True,1628.3487722873688,272,,,,,,,,,92.25,92.25,,,,,,,,75737.53,4531.01,80268.54,375886.90000000026,237.00308953341755,262.6,87.69,67.00441361916772,84.0,80.28814627994956,83.0,0
pytorch_resnet_cifar10_resnet20_010_parallel,2025-12-04T17:43:32.382185,pytorch_resnet_cifar10,resnet20,,True,1206.0945625305176,,0.0771160384903017,,,,,,,,92.05,92.05,,,,,,,,56099.42,3351.69,59451.11,277846.7400000001,236.46531063829795,262.19,89.76,67.09531914893617,84.0,81.89021276595744,83.0,0
pytorch_resnet_cifar10_resnet20_011_parallel,2025-12-04T18:05:02.282304,pytorch_resnet_cifar10,resnet20,,True,1196.8520650863647,,,,,2.4110606653016367e-05,,,,,91.14,91.14,,,,,,,,55688.6,3308.76,58997.36,275664.09000000014,236.6215364806868,262.46,89.46,67.43261802575107,85.0,81.93648068669528,83.0,0
pytorch_resnet_cifar10_resnet20_012_parallel,2025-12-04T18:26:48.031848,pytorch_resnet_cifar10,resnet20,,True,1212.701360464096,,,,,,7442,,,,92.08,92.07,,,,,,,,56700.13,3355.72,60055.85,277729.41999999946,235.16462320067694,260.95,89.6,72.79339542760373,89.0,82.24386113463167,84.0,0
MRT-OAST_default_013_parallel,2025-12-04T18:41:35.840095,MRT-OAST,default,,True,794.7388417720795,5,,,,,,,,,,,4387.0,,,,,0.958284,0.665288,28836.31,1919.6,30755.91,181233.69999999992,234.15206718346244,314.6,91.17,93.32558139534883,100.0,80.95865633074935,84.0,0
MRT-OAST_default_014_parallel,2025-12-04T19:09:19.196352,MRT-OAST,default,,True,1570.2322535514832,,8.664548306003103e-05,,,,,,,,,,4639.0,,,,,0.983744,0.776169,57028.94,3812.17,60841.11,359423.08000000037,234.91704575163422,314.64,89.98,94.55816993464052,100.0,80.74313725490197,84.0,0
MRT-OAST_default_015_parallel,2025-12-04T19:37:05.322253,MRT-OAST,default,,True,1573.0244054794312,,,,0.15252138284420028,,,,,,,,4755.0,,,,,0.985024,0.843608,57306.47,3823.45,61129.92,357667.14000000036,233.3118982387478,317.11,89.7,94.64644487932159,100.0,80.15916503587736,84.0,0
MRT-OAST_default_016_parallel,2025-12-04T20:04:55.925637,MRT-OAST,default,,True,1577.5043678283691,,,,,0.00027928862227181967,,,,,,,4640.0,,,,,0.982613,0.771618,57453.32,3867.61,61320.93,360444.69000000006,234.5118347430059,313.27,90.77,94.35068314899154,100.0,80.53610930383864,85.0,0
MRT-OAST_default_017_parallel,2025-12-04T20:32:40.749717,MRT-OAST,default,,True,1571.7250761985779,,,,,,4777,,,,,,4029.0,,,,,0.902507,0.536202,57106.24,3804.91,60911.15,358895.52,234.4190202482038,315.1,89.37,94.55715218811234,100.0,80.55845852384063,84.0,0
VulBERTa_mlp_018_parallel,2025-12-04T21:57:07.043034,VulBERTa,mlp,,True,4917.582006454468,13,,,,,,,,,,,,,,,,,,176029.99,11943.97,187973.96,1094271.440000001,228.40146942183284,318.65,89.8,91.53057816739721,100.0,79.4566896263828,84.0,1
VulBERTa_mlp_019_parallel,2025-12-04T23:01:23.639545,VulBERTa,mlp,,True,3763.3682136535645,,1.6280532504633213e-05,,,,,,,,,,,,,,,,,134500.06,9195.77,143695.83,847381.1700000004,231.1459819967268,318.44,88.94,91.33060556464812,100.0,79.62411347517731,84.0,0
VulBERTa_mlp_020_parallel,2025-12-05T00:06:30.500719,VulBERTa,mlp,,True,3813.676256418228,,,,,5.026401340836871e-05,,,,,,,,,,,,,,136605.39,9352.52,145957.91,851313.0999999995,229.09394510226036,319.64,88.61,91.79467168998923,100.0,79.28471474703983,84.0,0
VulBERTa_mlp_021_parallel,2025-12-05T01:11:11.286010,VulBERTa,mlp,,True,3787.5428915023804,,,,,,1877,,,,,,,,,,,,,135849.07,9388.75,145237.82,845320.9099999991,229.0842574525743,319.17,89.76,91.55230352303523,100.0,79.20569105691057,84.0,0
Person_reID_baseline_pytorch_densenet121_022_parallel,2025-12-05T01:34:40.753677,Person_reID_baseline_pytorch,densenet121,,True,1316.2111020088196,31,,,,,,,,,,,,,0.728873,0.902613,0.961401,,,51535.13,3614.27,55149.4,314745.61000000034,245.51139625585049,284.61,88.77,80.31045241809673,92.0,81.92511700468019,85.0,0
Person_reID_baseline_pytorch_densenet121_023_parallel,2025-12-05T02:16:55.900308,Person_reID_baseline_pytorch,densenet121,,True,2441.704336166382,,0.056564942358139934,,,,,,,,,,,,0.743944,0.906473,0.969418,,,95892.19,6686.98,102579.17,585796.3600000023,246.3399327165695,280.95,89.15,82.37300252312868,95.0,82.75021026072329,85.0,0
Person_reID_baseline_pytorch_densenet121_024_parallel,2025-12-05T02:59:02.338261,Person_reID_baseline_pytorch,densenet121,,True,2433.0265593528748,,,,0.4394570986695282,,,,,,,,,,0.752522,0.901128,0.96823,,,95494.47,6710.7,102205.17,583255.7499999993,246.09947257383936,281.23,89.86,82.73164556962026,93.0,82.78227848101265,85.0,0
Person_reID_baseline_pytorch_densenet121_025_parallel,2025-12-05T04:02:38.476176,Person_reID_baseline_pytorch,densenet121,,True,3722.6335504055023,,,,,,9670,,,,,,,,0.725624,0.892221,0.960808,,,143869.02,10164.5,154033.52,832648.0699999991,229.5693603529085,295.43,89.08,89.79404466501241,99.0,79.00909842845327,84.0,0
examples_mnist_001,2025-12-05T21:20:19.281306,examples,mnist,,True,172.65144658088684,13,0.012196642228041461,62,,,7527,,,,96.0,,,0.132,,,,,,5331.68,409.83,5741.51,14969.059999999998,90.17506024096384,93.16,69.42,9.301204819277109,11.0,52.596385542168676,57.0,0
examples_mnist_ff_002,2025-12-05T21:21:30.486075,examples,mnist_ff,,True,8.171283483505249,5,0.010413536398958876,127,,,9646,,,,,,,,,,,,,205.31,16.97,222.28,467.89000000000004,77.98166666666667,83.37,71.95,0.5,3.0,51.833333333333336,52.0,0
examples_mnist_rnn_003,2025-12-05T21:24:02.291482,examples,mnist_rnn,,True,88.77064847946167,5,0.008560621072376855,76,,,5072,,,,42.0,,,1.7111,,,,,,3159.02,215.67,3374.69,1445.3,17.41325301204819,81.71,3.95,0.0,0.0,45.57831325301205,51.0,0
examples_siamese_004,2025-12-05T21:26:54.431888,examples,siamese,,True,109.10512137413025,6,0.015450238252847096,58,,,9643,,,,98.0,,,0.0,,,,,,3418.9,256.84,3675.74,17502.700000000004,168.29519230769236,178.66,68.89,50.73076923076923,55.0,61.02884615384615,68.0,0
MRT-OAST_default_005,2025-12-05T21:40:59.101729,MRT-OAST,default,,True,781.5995998382568,6,9.400121124861953e-05,,0.1944277935309872,0.00035396027757468064,3775,,,,,,4460.0,,,,,0.948565,0.724866,23124.13,1775.62,24899.75,202077.84000000014,268.00774535809035,316.32,72.27,91.842175066313,98.0,79.08620689655173,84.0,0
bug-localization-by-dnn-and-rvsm_default_006,2025-12-05T21:48:39.830073,bug-localization-by-dnn-and-rvsm,default,,True,397.6932189464569,,,,,,1520,9.823897846577587e-06,5,11879,,,,,,,,,,25124.17,956.9,26081.07,13415.329999999996,76.22346590909089,85.44,68.56,0.2556818181818182,3.0,59.24431818181818,64.0,0
pytorch_resnet_cifar10_resnet20_007,2025-12-05T22:01:57.120075,pytorch_resnet_cifar10,resnet20,,True,734.2502024173737,127,0.12509036182415,,,5.1688838033162136e-05,7666,,,,91.21,91.21,,,,,,,,30899.66,1915.74,32815.4,161265.19,227.7756920903955,254.67,72.2,59.2909604519774,75.0,77.74717514124293,81.0,0
VulBERTa_mlp_001,2025-12-06T23:16:47.619158,VulBERTa,mlp,,True,5113.506541252136,16,3.512885802156829e-05,,,0.0002078083759177021,7572,,,,,,,,,,,,,148800.66,11658.77,160459.43,1109872.5100000035,222.8212226460557,319.44,3.77,89.82553704075487,100.0,77.54085524994981,84.0,0
VulBERTa_mlp_002,2025-12-07T00:25:57.048470,VulBERTa,mlp,,True,4146.175788402557,13,2.3551672546759903e-05,,,0.0008136061951120813,1442,,,,,,,,,,,,,120017.07,9399.74,129416.81,893477.0399999999,221.3220312112955,319.25,5.9,89.44785731979192,100.0,77.90487986128313,84.0,0
VulBERTa_mlp_003,2025-12-07T01:55:42.278007,VulBERTa,mlp,,True,5381.929689407349,17,2.056676710708977e-05,,,4.719110412789888e-05,4287,,,,,,,,,,,,,155980.3,12127.05,168107.35,1184481.9499999986,225.95992941625306,319.42,5.47,89.55284242655475,100.0,78.1755055322396,84.0,0
VulBERTa_mlp_004,2025-12-07T03:35:36.114090,VulBERTa,mlp,,True,5990.543906211853,19,1.69379609808874e-05,,,1.7778253650744965e-05,4801,,,,,,,,,,,,,173748.8,13570.1,187318.9,1310335.7100000053,224.5648174807207,319.66,5.85,89.70899742930591,100.0,78.04815766923736,84.0,0
VulBERTa_mlp_005,2025-12-07T04:34:37.275502,VulBERTa,mlp,,True,3538.063109397888,11,3.6189347175391756e-05,,,1.0342038135253116e-05,6048,,,,,,,,,,,,,102502.09,8024.11,110526.2,774569.3200000006,224.83869956458653,319.13,5.83,88.9732946298984,100.0,78.24034833091437,84.0,0
VulBERTa_mlp_006,2025-12-07T06:09:31.375363,VulBERTa,mlp,,True,5690.836540222168,18,2.0300180363040152e-05,,,1.0965420517115325e-05,9670,,,,,,,,,,,,,165151.93,12851.62,178003.55,1260989.8500000034,227.45127164502225,319.37,5.53,89.33567821067821,100.0,78.3277417027417,83.0,0
VulBERTa_mlp_007,2025-12-07T07:18:24.673636,VulBERTa,mlp,,True,4130.135413169861,13,2.3878693991998133e-05,,,2.2151760908432456e-05,2775,,,,,,,,,,,,,120572.81,9334.3,129907.11,923082.2899999992,229.50827697662834,318.86,5.44,89.19990054699154,100.0,78.42093485827947,84.0,0
Person_reID_baseline_pytorch_densenet121_008,2025-12-07T08:36:31.995386,Person_reID_baseline_pytorch,densenet121,,True,4623.787818670273,85,0.07430843245069718,,0.5666375197443834,,5522,,,,,,,,0.725245,0.887173,0.961698,,,151057.77,12158.58,163216.35,1043264.770000001,232.19781215223702,291.06,11.0,83.73447585132428,99.0,78.6443356332072,84.0,0
Person_reID_baseline_pytorch_densenet121_009,2025-12-07T09:40:27.808535,Person_reID_baseline_pytorch,densenet121,,True,3832.355693101883,71,0.03396645158768199,,0.42286930555907054,,5289,,,,,,,,0.740512,0.896378,0.958432,,,125808.76,10072.71,135881.47,852617.8399999993,228.70650214592254,289.86,14.32,84.14994635193133,99.0,78.32618025751073,84.0,0
Person_reID_baseline_pytorch_densenet121_010,2025-12-07T11:02:03.216500,Person_reID_baseline_pytorch,densenet121,,True,4891.830006599426,90,0.0274165593810189,,0.3905070975289366,,1797,,,,,,,,0.717806,0.884501,0.960214,,,160222.69,12877.85,173100.54,1077093.0599999998,226.2325267800882,289.76,14.04,84.1818945599664,99.0,78.60785549254358,84.0,0
Person_reID_baseline_pytorch_densenet121_011,2025-12-07T11:44:43.543499,Person_reID_baseline_pytorch,densenet121,,True,2557.0195183753967,46,0.04876270233047313,,0.48583273275984834,,2567,,,,,,,,0.739777,0.895784,0.961401,,,84028.73,6727.35,90756.08,532400.2399999999,214.24556941649894,290.51,13.64,85.00241448692152,99.0,77.9830985915493,84.0,0
Person_reID_baseline_pytorch_densenet121_012,2025-12-07T12:32:18.144597,Person_reID_baseline_pytorch,densenet121,,True,2851.2716014385223,51,0.0655875670649268,,0.366983324404857,,831,,,,,,,,0.727889,0.899644,0.959026,,,93415.71,7440.81,100856.52,593491.4199999996,214.10224386724371,288.81,14.1,84.63383838383838,99.0,78.244227994228,84.0,0
Person_reID_baseline_pytorch_hrnet18_001_parallel,2025-12-07T17:25:23.679389,Person_reID_baseline_pytorch,hrnet18,,True,5530.571809053421,53,,,,,,,,,,,,,0.758933,0.908254,0.966152,,,208266.83,14733.16,222999.99,1242650.9199999967,230.63305864884867,309.18,176.89,98.51002227171492,100.0,80.44005196733482,84.0,0
Person_reID_baseline_pytorch_hrnet18_002_parallel,2025-12-07T19:11:20.535208,Person_reID_baseline_pytorch,hrnet18,,True,6263.3124186992645,,0.030179925384757167,,,,,,,,,,,,0.770628,0.911817,0.96348,,,235734.06,16819.64,252553.7,1351648.9100000022,221.50916256964967,288.38,191.72,98.7351687971157,100.0,80.42428711897739,85.0,0
Person_reID_baseline_pytorch_hrnet18_003_parallel,2025-12-07T21:04:34.017583,Person_reID_baseline_pytorch,hrnet18,,True,6699.927408218384,,,,,,6621,,,,,,,,0.740315,0.898456,0.96348,,,251265.19,18041.8,269306.99,1464603.3800000006,224.35713541666675,287.75,180.79,98.7124693627451,100.0,80.79518995098039,85.0,0
Person_reID_baseline_pytorch_hrnet18_004_parallel,2025-12-07T22:50:24.141240,Person_reID_baseline_pytorch,hrnet18,,True,6256.573135614395,,,,0.5435809256467599,,,,,,,,,,0.746401,0.901722,0.959323,,,235233.09,16971.36,252204.45,1353242.9200000043,222.02508941755607,288.22,193.47,98.75471698113208,100.0,80.17358490566038,85.0,0
Person_reID_baseline_pytorch_pcb_001_parallel,2025-12-08T19:43:46.941667,Person_reID_baseline_pytorch,pcb,,True,7011.531010866165,52,,,,,,,,,,,,,0.780261,0.929632,0.974466,,,266539.43,18803.33,285342.76,1524372.999999998,223.1878477306,316.1,153.86,99.61405563689604,100.0,77.8761346998536,84.0,0
Person_reID_baseline_pytorch_pcb_002_parallel,2025-12-08T21:12:17.640262,Person_reID_baseline_pytorch,pcb,,True,5217.407588720322,38,,,,,,,,,,,,,0.781447,0.930819,0.97209,,,197825.16,13906.37,211731.53,1091358.730000003,214.70759984261323,315.55,147.64,99.50265591186307,100.0,77.39523903206768,84.0,0
Person_reID_baseline_pytorch_pcb_003_parallel,2025-12-08T23:58:22.006485,Person_reID_baseline_pytorch,pcb,,True,9870.84438085556,74,,,,,,,,,,,,,0.775175,0.928444,0.970606,,,375123.77,26440.75,401564.52,2107312.7900000033,219.16929693187762,317.33,136.23,99.67509100364015,100.0,77.85314612584503,84.0,0
Person_reID_baseline_pytorch_pcb_004_parallel,2025-12-09T02:13:50.385564,Person_reID_baseline_pytorch,pcb,,True,8034.943669080734,,0.03476106295729546,,,,,,,,,,,,0.783921,0.932898,0.973278,,,306423.23,21412.25,327835.48,1708000.6399999964,218.21906733103313,314.68,130.03,99.65159064775776,100.0,77.55857927686215,84.0,0
Person_reID_baseline_pytorch_pcb_005_parallel,2025-12-09T04:28:43.669168,Person_reID_baseline_pytorch,pcb,,True,7999.849429130554,,0.03145720457051115,,,,,,,,,,,,0.783321,0.931413,0.975356,,,304910.58,21296.58,326207.16,1720304.8300000052,220.7216871952791,316.84,142.49,99.63933795227098,100.0,77.59327687965101,84.0,0
Person_reID_baseline_pytorch_pcb_006_parallel,2025-12-09T06:43:40.978062,Person_reID_baseline_pytorch,pcb,,True,8003.875945568085,,0.050644125668632016,,,,,,,,,,,,0.778183,0.925475,0.972684,,,304353.78,21411.53,325765.31,1724439.4800000018,221.13868684278043,316.35,135.1,99.59502436522185,100.0,77.7409592203129,84.0,0
Person_reID_baseline_pytorch_pcb_007_parallel,2025-12-09T09:08:44.329581,Person_reID_baseline_pytorch,pcb,,True,8609.915312051773,,,,,,6927,,,,,,,,0.779508,0.92696,0.971496,,,326327.91,23021.58,349349.49,1859335.8499999996,221.66617191225555,315.27,124.94,99.65081068192656,100.0,78.27503576537912,84.0,0
Person_reID_baseline_pytorch_pcb_008_parallel,2025-12-09T11:33:54.189730,Person_reID_baseline_pytorch,pcb,,True,8616.426119089127,,,,,,7980,,,,,,,,0.777297,0.929929,0.976247,,,327556.66,23075.76,350632.42,1856628.4799999984,221.18518942101483,315.31,149.88,99.67357636406958,100.0,78.74005241839409,85.0,0
Person_reID_baseline_pytorch_pcb_009_parallel,2025-12-09T13:59:23.675803,Person_reID_baseline_pytorch,pcb,,True,8636.056714773178,,,,,,7222,,,,,,,,0.78039,0.930523,0.973575,,,328065.49,22981.75,351047.24,1832222.66999999,217.78469868061214,315.58,139.9,99.68691311066208,100.0,78.53595625817188,85.0,0
Person_reID_baseline_pytorch_pcb_010_parallel,2025-12-09T16:16:20.908202,Person_reID_baseline_pytorch,pcb,,True,8123.772295475006,,,,0.3027535538300018,,,,,,,,,,0.776802,0.929632,0.975059,,,310026.61,21804.62,331831.23,1670020.2200000002,211.0210032853172,315.07,136.64,99.644806671721,100.0,77.4775082132929,84.0,0
Person_reID_baseline_pytorch_pcb_011_parallel,2025-12-09T18:33:11.750559,Person_reID_baseline_pytorch,pcb,,True,8117.410021305084,,,,0.5658201898936376,,,,,,,,,,0.777544,0.931116,0.974762,,,309587.28,21777.42,331364.7,1675246.7800000033,211.84203085483097,315.02,132.12,99.61519979767324,100.0,77.49203338391503,84.0,0
Person_reID_baseline_pytorch_pcb_012_parallel,2025-12-09T20:48:49.459723,Person_reID_baseline_pytorch,pcb,,True,8044.273912668228,,,,0.4214212994379233,,,,,,,,,,0.779948,0.929335,0.974466,,,307465.34,21590.06,329055.4,1696410.6700000088,216.46174173791104,315.28,140.16,99.65318361617966,100.0,77.46076304708434,85.0,0
Person_reID_baseline_pytorch_hrnet18_013_parallel,2025-12-09T22:27:20.017758,Person_reID_baseline_pytorch,hrnet18,,True,5817.036255836487,56,,,,,,,,,,,,,0.732314,0.896972,0.963183,,,218877.12,15767.92,234645.04,1286179.1599999955,226.91940014114246,295.26,197.15,98.65790402258293,100.0,80.62808750882145,85.0,0
Person_reID_baseline_pytorch_hrnet18_014_parallel,2025-12-10T00:52:32.401813,Person_reID_baseline_pytorch,hrnet18,,True,8618.647336959839,84,,,,,,,,,,,,,0.731787,0.899644,0.961698,,,324479.17,23569.97,348049.14,1911245.649999997,227.61053352387722,296.76,178.18,98.72764082410384,100.0,80.75503155889008,85.0,0
Person_reID_baseline_pytorch_hrnet18_015_parallel,2025-12-10T02:37:48.163713,Person_reID_baseline_pytorch,hrnet18,,True,6222.179952144623,,0.06849625279467027,,,,,,,,,,,,0.619773,0.835511,0.938242,,,233799.03,17163.47,250962.5,1361301.6900000006,224.56312933025416,290.99,193.07,98.74166941603431,100.0,80.40547674034973,84.0,0
Person_reID_baseline_pytorch_hrnet18_016_parallel,2025-12-10T04:23:59.241879,Person_reID_baseline_pytorch,hrnet18,,True,6277.5261816978455,,0.051171843094528956,,,,,,,,,,,,0.734265,0.890143,0.961698,,,236635.4,17348.41,253983.81,1336853.4299999957,218.61871300081697,281.61,190.88,98.71381847914964,100.0,80.15372035977106,85.0,0
Person_reID_baseline_pytorch_hrnet18_017_parallel,2025-12-10T06:17:15.425768,Person_reID_baseline_pytorch,hrnet18,,True,6702.628459692001,,,,,,9465,,,,,,,,0.729855,0.89133,0.959917,,,252109.38,18124.91,270234.29,1446229.0699999968,221.47458958652325,290.3,187.61,98.79678407350688,100.0,80.8906584992343,86.0,0
